ESTADO,CH06,PONDIIO,PP04D_COD,NIVEL_ED,ANO4,PP04B_COD,TRIMESTRE,AGLOMERADO,CH04,Actividad,Periodo
1,26,169,40311.0,6,2022,8600,1,15,1,Actividades de atención a la salud humana,2022-T1
1,27,184,40332.0,6,2022,8600,1,15,2,Actividades de atención a la salud humana,2022-T1
1,40,482,41312.0,6,2022,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,36,311,56314.0,2,2022,6200,1,8,1,Actividades de programación y consultoría informáticas y otras actividades conexas,2022-T1
1,35,387,82113.0,3,2022,4502,1,12,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,25,86,36314.0,4,2022,4904,1,15,1,Transporte automotor de cargas,2022-T1
1,51,299,49333.0,4,2022,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,52,299,10333.0,4,2022,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,22,156,82113.0,2,2022,4504,1,15,1,"Venta, mantenimiento y reparación de motocicletas y de sus piezas y accesorios",2022-T1
1,39,180,72113.0,3,2022,4000,1,15,1,Construcción,2022-T1
1,42,191,49313.0,4,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,45,144,30314.0,3,2022,4803,1,15,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,43,152,57113.0,3,2022,9602,1,15,2,Servicios de peluquería y tratamientos de belleza,2022-T1
1,23,156,60323.0,3,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,22,143,48313.0,4,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,23,104,55314.0,4,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,45,175,72113.0,4,2022,4000,1,15,1,Construcción,2022-T1
1,28,270,30133.0,5,2022,4804,1,12,1,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2022-T1
1,27,266,57113.0,6,2022,9602,1,12,2,Servicios de peluquería y tratamientos de belleza,2022-T1
1,49,149,56314.0,4,2022,3800,1,15,2,"Recolección, tratamiento y eliminación de desechos; recuperación de materiales",2022-T1
1,19,164,56314.0,4,2022,3800,1,15,1,"Recolección, tratamiento y eliminación de desechos; recuperación de materiales",2022-T1
1,26,170,57314.0,4,2022,9700,1,15,1,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,47,106,36313.0,4,2022,9999,1,15,2,,2022-T1
1,34,578,41312.0,6,2022,8501,1,7,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,34,594,41332.0,6,2022,8501,1,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,40,279,10333.0,4,2022,4501,1,8,1,"Venta de vehículos automotores, excepto motocicletas",2022-T1
1,31,457,56324.0,1,2022,4502,1,8,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,43,214,30113.0,3,2022,4803,1,15,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,59,184,5002.0,4,2022,1009,1,15,1,Elaboración de productos alimenticios n.c.p.,2022-T1
1,18,299,32323.0,3,2022,9999,1,12,1,,2022-T1
1,61,463,72113.0,1,2022,4000,1,7,1,Construcción,2022-T1
1,27,409,32314.0,4,2022,4808,1,8,1,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,44,197,20112.0,2,2022,8200,1,15,1,Actividades administrativas de oficinas y otras actividades auxiliares de las empresas,2022-T1
1,43,162,72313.0,3,2022,4000,1,15,1,Construcción,2022-T1
1,30,294,72113.0,3,2022,4000,1,15,1,Construcción,2022-T1
1,56,320,10333.0,4,2022,8401,1,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,42,320,56314.0,3,2022,4501,1,8,1,"Venta de vehículos automotores, excepto motocicletas",2022-T1
1,51,307,57314.0,4,2022,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,43,374,30113.0,4,2022,4802,1,8,2,Comercio de materias primas agropecuarias,2022-T1
1,38,381,72314.0,2,2022,4000,1,8,1,Construcción,2022-T1
1,58,191,10333.0,4,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,58,201,99997.0,2,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,21,206,53314.0,5,2022,1009,1,7,1,Elaboración de productos alimenticios n.c.p.,2022-T1
1,18,206,30314.0,5,2022,1009,1,7,1,Elaboración de productos alimenticios n.c.p.,2022-T1
1,16,206,32314.0,3,2022,1009,1,7,1,Elaboración de productos alimenticios n.c.p.,2022-T1
1,46,486,36314.0,4,2022,4805,1,7,1,"Comercio de materiales de construcción, artículos de ferretería, plomería, pinturería, espejos y artículos",2022-T1
1,56,343,80323.0,3,2022,1009,1,12,1,Elaboración de productos alimenticios n.c.p.,2022-T1
1,22,344,72314.0,4,2022,4000,1,12,1,Construcción,2022-T1
1,62,213,10333.0,5,2022,4803,1,15,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,33,241,10333.0,4,2022,5300,1,15,1,Correo y servicios de mensajería,2022-T1
1,23,264,32323.0,4,2022,5601,1,15,1,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2022-T1
1,43,244,40332.0,6,2022,8600,1,15,1,Actividades de atención a la salud humana,2022-T1
1,41,274,10333.0,6,2022,6500,1,15,2,"Seguros, reaseguros y fondos de pensiones, excepto los planes de seguridad social de afiliación obligatoria",2022-T1
1,33,516,72113.0,2,2022,4000,1,7,1,Construcción,2022-T1
1,35,530,80123.0,4,2022,1400,1,7,2,"Confección de prendas de vestir, terminación y teñido de pieles",2022-T1
1,50,619,72313.0,2,2022,4000,1,7,1,Construcción,2022-T1
1,51,366,47333.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,47,343,30113.0,3,2022,4803,1,7,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,47,250,30313.0,2,2022,4803,1,7,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,21,292,30314.0,5,2022,4804,1,7,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2022-T1
1,29,402,6001.0,4,2022,4501,1,7,1,"Venta de vehículos automotores, excepto motocicletas",2022-T1
1,26,405,31333.0,4,2022,4807,1,7,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,27,484,34314.0,4,2022,5202,1,7,1,Servicios auxiliares al transporte,2022-T1
1,55,696,10202.0,4,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,46,167,41312.0,6,2022,8501,1,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,46,206,3001.0,6,2022,8501,1,15,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,54,526,20333.0,6,2022,9401,1,7,2,"Actividades de organizaciones empresariales, profesionales y de empleadores",2022-T1
1,43,338,81332.0,6,2022,4000,1,7,1,Construcción,2022-T1
1,43,476,5002.0,6,2022,1009,1,7,2,Elaboración de productos alimenticios n.c.p.,2022-T1
1,32,361,31313.0,3,2022,4810,1,7,2,Venta al por menor en puestos móviles y no realizadas en tiendas n.c.p.,2022-T1
1,49,715,10202.0,5,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,60,238,10112.0,2,2022,9302,1,7,1,Actividades de entretenimiento n.c.p,2022-T1
1,38,185,10312.0,3,2022,9302,1,7,2,Actividades de entretenimiento n.c.p,2022-T1
1,49,306,10312.0,3,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,58,444,5002.0,3,2022,4803,1,7,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,30,232,30313.0,5,2022,4803,1,7,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,35,572,5002.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,55,152,55314.0,2,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,57,560,82113.0,3,2022,4502,1,7,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,66,84,40312.0,6,2022,8600,1,15,1,Actividades de atención a la salud humana,2022-T1
1,52,97,55314.0,4,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,44,150,5002.0,6,2022,4503,1,15,1,"Venta de partes, piezas y accesorios de vehículos automotores, excepto motocicletas",2022-T1
1,52,167,11131.0,6,2022,6900,1,15,2,Actividades jurídicas y de contabilidad,2022-T1
1,55,150,10333.0,2,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,55,257,72113.0,3,2022,4000,1,12,1,Construcción,2022-T1
1,26,253,5002.0,4,2022,4807,1,15,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,41,355,41202.0,6,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,41,365,10312.0,6,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,69,171,40311.0,4,2022,8600,1,8,2,Actividades de atención a la salud humana,2022-T1
1,31,271,42332.0,5,2022,8200,1,8,1,Actividades administrativas de oficinas y otras actividades auxiliares de las empresas,2022-T1
1,25,381,56314.0,3,2022,5202,1,8,1,Servicios auxiliares al transporte,2022-T1
1,34,377,92132.0,4,2022,9501,1,12,1,Reparación de equipos informáticos,2022-T1
1,34,368,80132.0,5,2022,7400,1,12,2,"Otras actividades profesionales, científicas y técnicas",2022-T1
1,59,446,72113.0,4,2022,4000,1,7,1,Construcción,2022-T1
1,25,542,41331.0,6,2022,8600,1,8,2,Actividades de atención a la salud humana,2022-T1
1,29,570,20333.0,5,2022,6900,1,8,1,Actividades jurídicas y de contabilidad,2022-T1
1,54,340,56314.0,2,2022,8101,1,8,1,Servicios de apoyo a edificios y actividades de limpieza en general,2022-T1
1,27,346,56314.0,2,2022,8101,1,8,1,Servicios de apoyo a edificios y actividades de limpieza en general,2022-T1
1,23,344,72314.0,2,2022,4000,1,8,1,Construcción,2022-T1
1,63,637,80113.0,3,2022,2500,1,12,1,"Fabricación de productos elaborados de metal y servicios de trabajos de metales, excepto máquinas y",2022-T1
1,39,630,80113.0,4,2022,2500,1,12,2,"Fabricación de productos elaborados de metal y servicios de trabajos de metales, excepto máquinas y",2022-T1
1,33,333,80112.0,4,2022,3200,1,12,1,Industrias manufactureras n.c.p.,2022-T1
1,35,331,55314.0,5,2022,9700,1,12,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,43,228,34323.0,3,2022,4903,1,12,1,Transporte automotor de pasajeros,2022-T1
1,43,182,30333.0,4,2022,9200,1,15,2,Actividades de juego de azar y apuestas,2022-T1
1,22,557,30314.0,5,2022,4808,1,8,1,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,41,199,82113.0,3,2022,4502,1,8,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,56,212,72113.0,2,2022,4000,1,8,1,Construcción,2022-T1
1,38,216,72113.0,3,2022,4000,1,8,1,Construcción,2022-T1
1,40,329,56314.0,4,2022,8401,1,12,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,38,330,72113.0,4,2022,4000,1,12,1,Construcción,2022-T1
1,67,192,56314.0,3,2022,8501,1,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,35,215,5002.0,6,2022,5601,1,15,2,"Servicios de expendio de comidas y bebidas, excepto por vendedores ambulantes",2022-T1
1,30,284,80313.0,4,2022,2500,1,15,1,"Fabricación de productos elaborados de metal y servicios de trabajos de metales, excepto máquinas y",2022-T1
1,54,180,31323.0,2,2022,4803,1,15,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,36,146,30313.0,3,2022,9200,1,15,1,Actividades de juego de azar y apuestas,2022-T1
1,41,161,47313.0,4,2022,4808,1,15,1,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,62,453,30132.0,6,2022,7900,1,8,1,"Agencias de viajes, operadores turísticos y actividades conexas",2022-T1
1,33,166,10333.0,4,2022,8401,1,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,40,170,34123.0,2,2022,4903,1,15,1,Transporte automotor de pasajeros,2022-T1
1,33,247,72113.0,5,2022,4000,1,8,1,Construcción,2022-T1
1,31,203,32323.0,3,2022,5300,1,15,1,Correo y servicios de mensajería,2022-T1
1,46,140,57113.0,3,2022,9602,1,15,2,Servicios de peluquería y tratamientos de belleza,2022-T1
1,41,134,10333.0,6,2022,6500,1,15,1,"Seguros, reaseguros y fondos de pensiones, excepto los planes de seguridad social de afiliación obligatoria",2022-T1
1,43,130,10333.0,6,2022,8401,1,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,37,161,92313.0,4,2022,4808,1,15,1,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,41,235,34314.0,4,2022,1001,1,15,1,Producción y procesamiento de carne y pescado,2022-T1
1,40,227,80323.0,4,2022,1100,1,15,1,Elaboración de bebidas,2022-T1
1,67,123,10333.0,4,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,52,142,57113.0,4,2022,9602,1,15,2,Servicios de peluquería y tratamientos de belleza,2022-T1
1,32,123,10202.0,5,2022,4808,1,15,2,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,25,132,35333.0,4,2022,8200,1,15,2,Actividades administrativas de oficinas y otras actividades auxiliares de las empresas,2022-T1
1,25,200,72314.0,3,2022,4000,1,15,1,Construcción,2022-T1
1,20,204,30333.0,2,2022,0048,1,15,1,"Comercio, excepto de vehículos automotores y motocicletas",2022-T1
1,39,276,5002.0,4,2022,4000,1,15,1,Construcción,2022-T1
1,53,327,57113.0,5,2022,9602,1,7,2,Servicios de peluquería y tratamientos de belleza,2022-T1
1,57,354,72313.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,29,447,80132.0,5,2022,7400,1,7,1,"Otras actividades profesionales, científicas y técnicas",2022-T1
1,29,459,80132.0,5,2022,7400,1,7,2,"Otras actividades profesionales, científicas y técnicas",2022-T1
1,31,208,10333.0,4,2022,9602,1,15,1,Servicios de peluquería y tratamientos de belleza,2022-T1
1,37,203,57314.0,4,2022,9602,1,15,1,Servicios de peluquería y tratamientos de belleza,2022-T1
1,46,259,10333.0,5,2022,8600,1,7,2,Actividades de atención a la salud humana,2022-T1
1,56,337,40331.0,6,2022,8401,1,12,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,40,530,41312.0,6,2022,8501,1,12,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,47,199,72113.0,4,2022,4000,1,15,1,Construcción,2022-T1
1,32,601,10202.0,6,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,49,617,11331.0,6,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,56,309,41312.0,6,2022,8501,1,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,62,340,40312.0,5,2022,8600,1,7,1,Actividades de atención a la salud humana,2022-T1
1,50,334,80123.0,4,2022,1009,1,7,2,Elaboración de productos alimenticios n.c.p.,2022-T1
1,37,322,56314.0,3,2022,8401,1,7,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,20,487,72113.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,18,421,72314.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,38,212,53113.0,1,2022,1009,1,15,1,Elaboración de productos alimenticios n.c.p.,2022-T1
1,31,214,55314.0,3,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,18,205,72313.0,2,2022,4000,1,15,1,Construcción,2022-T1
1,21,230,72113.0,2,2022,4000,1,15,1,Construcción,2022-T1
1,46,235,34323.0,2,2022,4000,1,15,1,Construcción,2022-T1
1,23,276,80132.0,6,2022,7400,1,15,1,"Otras actividades profesionales, científicas y técnicas",2022-T1
1,52,273,82113.0,4,2022,4502,1,15,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,29,177,20333.0,6,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,62,197,30333.0,7,2022,4807,1,15,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,62,310,30314.0,5,2022,1009,1,7,2,Elaboración de productos alimenticios n.c.p.,2022-T1
1,55,394,72113.0,2,2022,4000,1,7,1,Construcción,2022-T1
1,49,351,55314.0,2,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,27,304,47314.0,4,2022,4000,1,7,1,Construcción,2022-T1
1,38,309,10332.0,5,2022,8501,1,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,46,365,20313.0,5,2022,4803,1,7,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,32,572,5001.0,6,2022,4000,1,7,1,Construcción,2022-T1
1,32,426,41332.0,5,2022,8501,1,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,45,287,10333.0,4,2022,8600,1,7,2,Actividades de atención a la salud humana,2022-T1
1,33,413,72113.0,2,2022,4000,1,7,1,Construcción,2022-T1
1,30,367,56314.0,4,2022,8700,1,7,2,Asistencia social relacionada con la atención a la salud,2022-T1
1,40,361,56314.0,4,2022,8401,1,8,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,57,622,55314.0,5,2022,9700,1,8,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,25,650,20333.0,4,2022,6900,1,8,1,Actividades jurídicas y de contabilidad,2022-T1
1,37,551,56314.0,1,2022,8101,1,7,2,Servicios de apoyo a edificios y actividades de limpieza en general,2022-T1
1,48,423,56123.0,2,2022,9601,1,7,1,"Lavado y limpieza de artículos de tela, cuero y o de piel, incluso limpieza en seco",2022-T1
1,36,276,57314.0,2,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,15,299,72314.0,3,2022,4000,1,15,1,Construcción,2022-T1
1,48,234,48331.0,6,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,31,114,55314.0,5,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,49,183,11131.0,6,2022,6900,1,15,1,Actividades jurídicas y de contabilidad,2022-T1
1,47,181,11331.0,6,2022,8401,1,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,45,199,72113.0,1,2022,4000,1,15,1,Construcción,2022-T1
1,23,184,10333.0,4,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,52,185,34323.0,2,2022,4903,1,15,1,Transporte automotor de pasajeros,2022-T1
1,26,217,55314.0,3,2022,9700,1,15,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,23,175,72314.0,2,2022,4000,1,15,1,Construcción,2022-T1
1,17,201,20313.0,3,2022,1009,1,15,2,Elaboración de productos alimenticios n.c.p.,2022-T1
1,48,188,20332.0,6,2022,8401,1,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,57,157,72113.0,4,2022,4000,1,15,1,Construcción,2022-T1
1,51,145,10333.0,4,2022,8600,1,15,2,Actividades de atención a la salud humana,2022-T1
1,54,255,55314.0,2,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,59,409,90313.0,6,2022,1600,1,7,1,"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación",2022-T1
1,41,587,5002.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,46,401,55314.0,2,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,21,431,72314.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,52,432,40312.0,2,2022,8600,1,7,1,Actividades de atención a la salud humana,2022-T1
1,47,376,55314.0,2,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,19,469,56313.0,3,2022,9409,1,7,1,Actividad de asociaciones n.c.p.,2022-T1
1,25,411,56314.0,4,2022,8101,1,7,1,Servicios de apoyo a edificios y actividades de limpieza en general,2022-T1
1,27,438,72314.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,29,376,57314.0,3,2022,9700,1,7,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,41,303,10313.0,5,2022,9409,1,7,2,Actividad de asociaciones n.c.p.,2022-T1
1,59,233,34323.0,2,2022,3600,1,15,1,"Captación, tratamiento y suministro de agua",2022-T1
1,38,253,34323.0,4,2022,4903,1,15,1,Transporte automotor de pasajeros,2022-T1
1,20,141,44323.0,3,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,46,391,56313.0,5,2022,8501,1,7,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,33,381,92313.0,4,2022,8401,1,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,27,239,72314.0,3,2022,4000,1,15,1,Construcción,2022-T1
1,32,655,47313.0,5,2022,8000,1,7,1,Actividades de investigación y seguridad,2022-T1
1,38,557,72314.0,4,2022,4000,1,7,1,Construcción,2022-T1
1,31,618,30113.0,4,2022,4804,1,7,2,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2022-T1
1,29,446,56314.0,5,2022,8401,1,7,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,52,314,72113.0,4,2022,4000,1,7,1,Construcción,2022-T1
1,51,336,57113.0,4,2022,9602,1,7,2,Servicios de peluquería y tratamientos de belleza,2022-T1
1,33,225,72313.0,4,2022,4000,1,15,1,Construcción,2022-T1
1,54,477,72313.0,1,2022,4000,1,8,1,Construcción,2022-T1
1,41,571,5002.0,3,2022,4000,1,8,1,Construcción,2022-T1
1,42,634,72314.0,2,2022,4000,1,8,1,Construcción,2022-T1
1,15,601,72314.0,3,2022,4000,1,8,1,Construcción,2022-T1
1,36,360,55314.0,3,2022,9700,1,8,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,31,418,80313.0,5,2022,2500,1,7,1,"Fabricación de productos elaborados de metal y servicios de trabajos de metales, excepto máquinas y",2022-T1
1,48,270,40112.0,6,2022,8600,1,7,2,Actividades de atención a la salud humana,2022-T1
1,23,426,30113.0,4,2022,4808,1,7,2,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,27,469,56314.0,4,2022,8101,1,7,1,Servicios de apoyo a edificios y actividades de limpieza en general,2022-T1
1,32,404,80313.0,3,2022,2500,1,7,1,"Fabricación de productos elaborados de metal y servicios de trabajos de metales, excepto máquinas y",2022-T1
1,42,412,72313.0,2,2022,4000,1,7,1,Construcción,2022-T1
1,18,467,72314.0,3,2022,4000,1,7,1,Construcción,2022-T1
1,48,274,30313.0,3,2022,4807,1,15,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,50,111,10322.0,4,2022,9402,1,15,1,Actividades de sindicatos,2022-T1
1,19,113,72314.0,3,2022,4000,1,15,1,Construcción,2022-T1
1,61,310,72313.0,4,2022,8401,1,8,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,56,307,10333.0,4,2022,8401,1,8,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,44,456,10332.0,5,2022,4807,1,8,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,57,363,10333.0,3,2022,6400,1,8,2,"Intermediación financiera y otros servicios financieros, excepto los de seguros y administración de fon-",2022-T1
1,66,371,10333.0,3,2022,6400,1,8,2,"Intermediación financiera y otros servicios financieros, excepto los de seguros y administración de fon-",2022-T1
1,66,307,41312.0,6,2022,8501,1,8,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,44,383,82113.0,2,2022,4502,1,8,1,"Mantenimiento y reparación de vehículos automotores, excepto motocicletas",2022-T1
1,49,364,56314.0,2,2022,4501,1,8,2,"Venta de vehículos automotores, excepto motocicletas",2022-T1
1,30,371,80314.0,4,2022,1009,1,12,1,Elaboración de productos alimenticios n.c.p.,2022-T1
1,54,255,30113.0,2,2022,4808,1,12,2,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,26,113,72314.0,2,2022,4000,1,15,1,Construcción,2022-T1
1,48,70,10333.0,2,2022,8401,1,15,2,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,38,231,5002.0,3,2022,4000,1,15,1,Construcción,2022-T1
1,48,227,5002.0,2,2022,4000,1,15,1,Construcción,2022-T1
1,46,249,30113.0,3,2022,4803,1,15,2,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,56,120,40312.0,6,2022,8600,1,15,2,Actividades de atención a la salud humana,2022-T1
1,54,217,10333.0,4,2022,9409,1,15,1,Actividad de asociaciones n.c.p.,2022-T1
1,51,210,41332.0,6,2022,8501,1,15,2,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,23,134,10313.0,4,2022,8401,1,15,1,Servicios de la administración pública y prestación pública de servicios a la comunidad,2022-T1
1,26,252,40312.0,6,2022,8600,1,12,2,Actividades de atención a la salud humana,2022-T1
1,25,252,58113.0,5,2022,9609,1,12,2,Servicios personales n.c.p.,2022-T1
1,34,337,55314.0,4,2022,9700,1,8,2,Actividades de los hogares como empleadores de personal doméstico,2022-T1
1,25,279,57113.0,3,2022,9602,1,8,1,Servicios de peluquería y tratamientos de belleza,2022-T1
1,49,408,72202.0,4,2022,4000,1,8,1,Construcción,2022-T1
1,30,377,30113.0,2,2022,4808,1,8,1,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,26,374,30113.0,4,2022,4808,1,8,2,Tiendas no especializadas con predominancia de alimento y bebidas,2022-T1
1,33,593,30113.0,3,2022,4807,1,12,2,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,30,592,80113.0,4,2022,4807,1,12,1,"Comercio de mercaderías n.c.p., incluso mercaderías usadas",2022-T1
1,24,380,32314.0,4,2022,4803,1,8,1,"Comercio de alimentos, bebidas y tabaco",2022-T1
1,27,522,81332.0,6,2022,6200,1,8,1,Actividades de programación y consultoría informáticas y otras actividades conexas,2022-T1
1,39,353,36314.0,2,2022,5202,1,12,1,Servicios auxiliares al transporte,2022-T1
1,47,387,10333.0,6,2022,8501,1,8,1,"Enseñanza inicial y primaria, secundaria, terciaria, universitaria y de posgrado",2022-T1
1,50,156,60313.0,3,2022,9409,1,7,2,Actividad de asociaciones n.c.p.,2022-T1
1,52,607,10333.0,6,2022,4804,1,7,1,"Comercio de textiles y avíos, mercería, prendas de vestir, calzado, marroquinería y artículos similares",2022-T1
1,53,596,72131.0,6,2022,7100,1,7,2,Servicios de arquitectura e ingeniería; ensayos y análisis técnicos,2022-T1
1,29,518,35333.0,4,2022,8200,1,8,2,Actividades administrativas de oficinas y otras actividades auxiliares de las empresas,2022-T1
1,51,310,58113.0,2,2022,8102,1,8,1,Servicios de paisajismo y jardinería,2022-T1
